,loan_amnt,emp_length,home_ownership,inq_last_6mths,revol_bal,age,tag
891025,35000.0,10.0,1.0,0.0,25948.0,40.0,1.0
975512,12000.0,4.0,1.0,1.0,738.0,44.0,1.0
165938,8400.0,10.0,1.0,0.0,6632.0,24.0,1.0
11317,9600.0,10.0,1.0,0.0,12249.0,56.0,1.0
128550,18000.0,10.0,0.0,0.0,14698.0,44.0,1.0
1083548,26900.0,10.0,1.0,0.0,24702.0,26.0,1.0
70792,24000.0,7.0,0.0,4.0,14860.0,37.0,1.0
992882,33950.0,7.0,1.0,1.0,11006.0,57.0,1.0
979539,8000.0,10.0,0.0,0.0,305.0,49.0,1.0
910125,6000.0,5.0,1.0,1.0,3698.0,37.0,1.0
894115,22750.0,10.0,1.0,1.0,25619.0,42.0,1.0
1482977,32000.0,2.0,1.0,1.0,3137.0,38.0,1.0
162095,10000.0,8.0,1.0,2.0,5820.0,55.0,1.0
1472853,5925.0,10.0,1.0,2.0,5782.0,62.0,1.0
1333292,12000.0,10.0,1.0,2.0,531.0,33.0,1.0
434459,15100.0,4.0,0.0,0.0,21335.0,40.0,1.0
867039,18500.0,10.0,1.0,0.0,15188.0,39.0,1.0
907244,15000.0,10.0,1.0,1.0,25049.0,32.0,1.0
550994,7625.0,2.0,1.0,0.0,10420.0,18.0,1.0
1502792,20000.0,10.0,1.0,0.0,3290.0,36.0,1.0
929429,28000.0,8.0,1.0,0.0,63229.0,44.0,1.0
298427,14475.0,10.0,1.0,0.0,7178.0,37.0,1.0
379954,10000.0,3.0,1.0,0.0,5583.0,25.0,1.0
450333,25000.0,3.0,1.0,0.0,36830.0,20.0,1.0
27703,16000.0,10.0,0.0,0.0,21864.0,29.0,1.0
58735,20000.0,10.0,1.0,2.0,39128.0,42.0,1.0
154950,8000.0,10.0,0.0,1.0,20956.0,50.0,1.0
1575599,13000.0,3.0,1.0,0.0,2357.0,50.0,1.0
38074,6000.0,9.0,1.0,1.0,7503.0,19.0,1.0
36647,9800.0,4.0,0.0,1.0,14213.0,21.0,1.0
853074,16600.0,4.0,1.0,0.0,16115.0,26.0,1.0
826809,1500.0,4.0,1.0,0.0,33501.0,52.0,1.0
333852,3000.0,5.0,1.0,2.0,2509.0,49.0,1.0
808811,14400.0,10.0,1.0,0.0,30257.0,56.0,1.0
861301,32875.0,10.0,1.0,3.0,36536.0,45.0,1.0
263707,10000.0,2.0,1.0,1.0,1732.0,24.0,1.0
55612,5000.0,0.0,1.0,0.0,18707.0,25.0,1.0
131260,18725.0,10.0,1.0,0.0,11674.0,22.0,1.0
541886,15000.0,8.0,0.0,1.0,23363.0,44.0,1.0
811271,12000.0,0.0,0.0,3.0,15385.0,18.0,1.0
412758,14000.0,8.0,1.0,0.0,53778.0,25.0,1.0
698301,30000.0,0.0,0.0,0.0,19894.0,21.0,1.0
1415263,4300.0,0.0,0.0,0.0,3993.0,24.0,1.0
310368,9000.0,3.0,0.0,1.0,9618.0,34.0,1.0
286126,3600.0,10.0,1.0,2.0,2729.0,49.0,1.0
118699,18000.0,0.0,0.0,1.0,13230.0,25.0,1.0
923323,8975.0,8.0,0.0,0.0,15700.0,22.0,1.0
183792,24000.0,3.0,1.0,2.0,9671.0,26.0,1.0
804764,6000.0,8.0,0.0,1.0,7037.0,22.0,1.0
95772,25000.0,3.0,1.0,0.0,19961.0,54.0,1.0
484255,35000.0,9.0,1.0,0.0,31228.0,33.0,1.0
685587,16000.0,6.0,0.0,0.0,7815.0,44.0,1.0
308342,10000.0,4.0,1.0,0.0,59571.0,36.0,1.0
517738,20000.0,10.0,1.0,2.0,10745.0,41.0,1.0
551016,35000.0,10.0,0.0,0.0,37269.0,37.0,1.0
219029,19000.0,3.0,1.0,2.0,18123.0,45.0,1.0
833905,24000.0,10.0,1.0,0.0,20011.0,26.0,1.0
1634639,23800.0,9.0,1.0,0.0,6257.0,41.0,1.0
427111,15000.0,10.0,1.0,2.0,15261.0,52.0,1.0
40690,15000.0,10.0,1.0,1.0,25849.0,42.0,1.0
552253,35000.0,10.0,1.0,3.0,40131.0,29.0,1.0
509795,20000.0,5.0,1.0,1.0,19489.0,56.0,1.0
1629109,4950.0,10.0,0.0,0.0,2921.0,29.0,1.0
306640,11000.0,10.0,1.0,0.0,9721.0,35.0,1.0
869698,8000.0,10.0,0.0,1.0,10985.0,25.0,1.0
1515176,25000.0,5.0,0.0,3.0,24159.0,25.0,1.0
62331,3500.0,3.0,1.0,0.0,22193.0,35.0,1.0
118051,4300.0,10.0,1.0,0.0,677.0,59.0,1.0
1462408,6000.0,1.0,0.0,0.0,6712.0,24.0,1.0
363730,6000.0,10.0,1.0,1.0,1466.0,60.0,1.0
1571575,7000.0,3.0,0.0,1.0,6933.0,39.0,1.0
826753,12000.0,6.0,1.0,0.0,16922.0,56.0,1.0
233972,28200.0,6.0,1.0,0.0,34083.0,25.0,1.0
479121,28000.0,9.0,0.0,0.0,38892.0,24.0,1.0
841318,7500.0,0.0,1.0,0.0,13218.0,37.0,1.0
931933,6000.0,8.0,0.0,1.0,15246.0,39.0,1.0
916521,10000.0,9.0,1.0,0.0,9806.0,61.0,1.0
253443,20000.0,10.0,1.0,1.0,14145.0,58.0,1.0
1619716,7000.0,3.0,0.0,0.0,13103.0,30.0,1.0
1097554,22650.0,7.0,1.0,0.0,9272.0,61.0,1.0
870934,24000.0,10.0,1.0,2.0,8212.0,60.0,1.0
67835,35000.0,10.0,1.0,0.0,38688.0,51.0,1.0
1522422,10000.0,10.0,1.0,0.0,35521.0,45.0,1.0
150397,5300.0,2.0,1.0,1.0,1420.0,21.0,1.0
542376,6000.0,5.0,0.0,1.0,5085.0,20.0,1.0
268315,25000.0,10.0,1.0,1.0,42863.0,65.0,1.0
741782,4000.0,10.0,0.0,1.0,3490.0,23.0,1.0
914622,15000.0,10.0,1.0,0.0,11768.0,55.0,1.0
625925,18000.0,0.0,0.0,0.0,19065.0,22.0,1.0
455132,10000.0,8.0,1.0,0.0,7209.0,54.0,1.0
981005,2500.0,10.0,0.0,2.0,16539.0,34.0,1.0
186684,32500.0,2.0,1.0,1.0,54367.0,41.0,1.0
230474,15000.0,10.0,1.0,0.0,17491.0,65.0,1.0
225971,10000.0,0.0,0.0,1.0,19096.0,30.0,1.0
461552,8000.0,9.0,0.0,0.0,7298.0,25.0,1.0
18599,15000.0,1.0,0.0,0.0,5741.0,22.0,1.0
338386,10000.0,10.0,1.0,0.0,10369.0,66.0,1.0
247195,2100.0,3.0,0.0,0.0,304.0,36.0,1.0
1388486,12000.0,5.0,1.0,3.0,13696.0,52.0,1.0
333262,7000.0,4.0,1.0,0.0,8288.0,44.0,1.0
123890,9100.0,1.0,1.0,2.0,7633.0,44.0,1.0
955180,5500.0,10.0,1.0,0.0,51055.0,35.0,1.0
1167390,7000.0,10.0,1.0,2.0,2973.0,41.0,1.0
168514,7000.0,7.0,1.0,1.0,6400.0,22.0,1.0
838737,13775.0,10.0,0.0,0.0,23690.0,34.0,1.0
1442038,3300.0,0.0,0.0,3.0,0.0,20.0,1.0
1628865,6000.0,6.0,0.0,3.0,6708.0,42.0,1.0
536297,28000.0,10.0,1.0,1.0,16901.0,33.0,1.0
930616,18500.0,0.0,0.0,1.0,12643.0,20.0,1.0
574774,35000.0,10.0,1.0,1.0,45027.0,50.0,1.0
970199,4500.0,6.0,1.0,0.0,1137.0,41.0,1.0
232825,32000.0,8.0,1.0,0.0,54185.0,58.0,1.0
689294,8050.0,3.0,1.0,2.0,3408.0,49.0,1.0
595941,10000.0,0.0,0.0,0.0,8682.0,31.0,1.0
902460,8000.0,10.0,1.0,2.0,8374.0,55.0,1.0
814705,7550.0,1.0,0.0,2.0,7644.0,22.0,1.0
160777,10000.0,2.0,1.0,0.0,6499.0,29.0,1.0
845100,6000.0,1.0,0.0,2.0,3431.0,23.0,1.0
930052,20000.0,10.0,1.0,0.0,47267.0,48.0,1.0
573424,9000.0,10.0,0.0,0.0,9040.0,51.0,1.0
1559477,9100.0,5.0,0.0,1.0,4777.0,36.0,1.0
642591,28000.0,3.0,0.0,0.0,16403.0,24.0,1.0
479669,5000.0,10.0,0.0,3.0,3475.0,41.0,1.0
1518019,15000.0,7.0,1.0,2.0,13802.0,32.0,1.0
196094,25000.0,10.0,1.0,0.0,20874.0,32.0,1.0
95527,29325.0,9.0,0.0,0.0,32649.0,45.0,1.0
824094,12000.0,1.0,1.0,0.0,25117.0,26.0,1.0
272206,3000.0,10.0,1.0,1.0,24876.0,28.0,1.0
389778,27000.0,3.0,1.0,1.0,34041.0,35.0,1.0
360568,13000.0,10.0,1.0,0.0,7378.0,34.0,1.0
818098,12000.0,10.0,1.0,2.0,29608.0,32.0,1.0
709340,35000.0,10.0,0.0,0.0,35359.0,37.0,1.0
892844,9000.0,10.0,1.0,2.0,6620.0,56.0,1.0
427382,27000.0,4.0,1.0,1.0,44762.0,27.0,1.0
141641,16000.0,1.0,0.0,0.0,9043.0,33.0,1.0
1502440,3600.0,2.0,1.0,1.0,22033.0,23.0,1.0
972103,20000.0,10.0,1.0,0.0,16508.0,23.0,1.0
16716,35000.0,10.0,0.0,0.0,43679.0,27.0,1.0
923066,24975.0,10.0,1.0,1.0,18046.0,64.0,1.0
417768,3000.0,2.0,0.0,3.0,15960.0,20.0,0.0
166798,10000.0,4.0,0.0,0.0,12886.0,32.0,1.0
573339,13000.0,4.0,1.0,0.0,12724.0,18.0,1.0
934362,6250.0,10.0,1.0,1.0,5018.0,51.0,1.0
1561207,20000.0,10.0,1.0,4.0,8294.0,51.0,1.0
931399,16000.0,10.0,0.0,1.0,16152.0,44.0,1.0
541298,10075.0,10.0,0.0,0.0,12060.0,41.0,1.0
813686,24000.0,7.0,1.0,2.0,25031.0,20.0,1.0
16266,16000.0,10.0,1.0,1.0,3416.0,38.0,1.0
922970,6000.0,4.0,1.0,1.0,28098.0,38.0,1.0
892767,15000.0,8.0,1.0,2.0,20800.0,52.0,1.0
243961,1000.0,10.0,0.0,0.0,26558.0,27.0,1.0
235027,30000.0,10.0,0.0,1.0,9647.0,33.0,1.0
930753,19000.0,9.0,1.0,2.0,18052.0,29.0,1.0
621380,3000.0,10.0,1.0,2.0,3962.0,18.0,1.0
80129,16000.0,0.0,0.0,1.0,23121.0,29.0,1.0
837675,20800.0,6.0,1.0,0.0,21014.0,32.0,1.0
68492,6500.0,6.0,0.0,0.0,20987.0,26.0,1.0
228244,12000.0,6.0,1.0,2.0,20211.0,36.0,1.0
223355,25000.0,10.0,1.0,2.0,24200.0,28.0,1.0
981233,22500.0,10.0,0.0,0.0,15131.0,42.0,1.0
390839,15000.0,2.0,0.0,0.0,14429.0,32.0,1.0
106272,12800.0,3.0,1.0,2.0,11396.0,54.0,1.0
44351,30000.0,1.0,0.0,0.0,12353.0,37.0,1.0
983551,7200.0,10.0,1.0,0.0,34943.0,27.0,1.0
1462462,7000.0,10.0,1.0,1.0,21220.0,27.0,1.0
1449620,5000.0,10.0,1.0,0.0,4358.0,64.0,1.0
183450,9000.0,4.0,0.0,1.0,8050.0,32.0,1.0
999404,9600.0,6.0,0.0,0.0,13098.0,26.0,1.0
902376,14525.0,10.0,1.0,2.0,24520.0,50.0,1.0
874142,15000.0,10.0,0.0,0.0,23908.0,34.0,1.0
205982,12800.0,0.0,0.0,0.0,14778.0,31.0,1.0
973103,7200.0,6.0,0.0,2.0,10776.0,21.0,1.0
950599,26000.0,0.0,0.0,0.0,913.0,32.0,1.0
679995,9800.0,10.0,1.0,3.0,6404.0,36.0,1.0
697447,12300.0,6.0,0.0,0.0,13039.0,34.0,1.0
846954,25000.0,10.0,1.0,0.0,38980.0,68.0,1.0
1562911,24000.0,9.0,1.0,1.0,19071.0,34.0,1.0
635693,12000.0,10.0,1.0,2.0,23395.0,40.0,1.0
60817,19000.0,10.0,0.0,1.0,22668.0,21.0,1.0
234119,15000.0,10.0,0.0,0.0,11052.0,38.0,1.0
574873,35000.0,10.0,1.0,1.0,36906.0,27.0,1.0
313938,24250.0,1.0,0.0,1.0,8010.0,27.0,1.0
1603198,12000.0,10.0,1.0,1.0,3185.0,44.0,1.0
34304,3000.0,6.0,0.0,1.0,975.0,41.0,1.0
215837,11175.0,0.0,1.0,0.0,6403.0,25.0,1.0
786088,25000.0,10.0,1.0,0.0,339.0,19.0,1.0
148602,7000.0,10.0,1.0,4.0,12547.0,56.0,1.0
1325954,24800.0,0.0,1.0,0.0,3781.0,26.0,1.0
513030,9600.0,2.0,0.0,0.0,10384.0,31.0,1.0
947977,12000.0,10.0,1.0,2.0,8345.0,43.0,1.0
140009,18000.0,5.0,1.0,0.0,28234.0,57.0,1.0
74745,12600.0,9.0,1.0,0.0,14515.0,60.0,1.0
291007,8000.0,10.0,1.0,0.0,7767.0,57.0,1.0
43949,15000.0,10.0,0.0,0.0,17801.0,43.0,1.0
769925,30000.0,6.0,1.0,0.0,17407.0,39.0,1.0
1531528,14000.0,8.0,1.0,0.0,7332.0,46.0,1.0
905314,12000.0,10.0,1.0,0.0,14468.0,29.0,1.0
34888,7000.0,7.0,1.0,4.0,38316.0,22.0,1.0
920227,21000.0,5.0,1.0,0.0,18480.0,34.0,1.0
1079892,7850.0,0.0,1.0,0.0,7581.0,36.0,1.0
79020,3500.0,4.0,1.0,0.0,3752.0,27.0,1.0
465712,4425.0,2.0,1.0,1.0,7272.0,29.0,1.0
1584289,8000.0,10.0,0.0,2.0,8291.0,37.0,1.0
1160786,12000.0,10.0,1.0,0.0,2619.0,25.0,1.0
679946,6000.0,9.0,0.0,0.0,6953.0,18.0,1.0
587592,16000.0,10.0,1.0,0.0,14963.0,30.0,1.0
909670,15000.0,8.0,0.0,1.0,12173.0,37.0,1.0
302701,10000.0,10.0,1.0,0.0,2596.0,49.0,1.0
660262,10000.0,6.0,1.0,0.0,11945.0,53.0,1.0
1118408,25000.0,0.0,1.0,1.0,11168.0,45.0,1.0
262079,7925.0,10.0,1.0,0.0,5069.0,40.0,1.0
133934,9000.0,0.0,0.0,1.0,5410.0,34.0,1.0
1389947,18000.0,2.0,0.0,0.0,11120.0,23.0,1.0
1388829,9450.0,7.0,1.0,1.0,4369.0,55.0,1.0
32005,34000.0,5.0,0.0,2.0,36660.0,28.0,1.0
898778,8000.0,10.0,1.0,1.0,10356.0,56.0,1.0
1183360,5000.0,1.0,0.0,2.0,3818.0,36.0,1.0
216029,11000.0,8.0,0.0,1.0,11818.0,30.0,1.0
877393,12600.0,1.0,0.0,1.0,4055.0,32.0,1.0
1089792,30000.0,10.0,0.0,1.0,40561.0,47.0,1.0
1567657,20000.0,10.0,0.0,0.0,879.0,23.0,1.0
120570,10000.0,10.0,1.0,1.0,23082.0,50.0,1.0
174359,20000.0,1.0,1.0,1.0,7128.0,31.0,1.0
1316786,20000.0,0.0,0.0,1.0,25848.0,23.0,1.0
152204,14400.0,3.0,0.0,0.0,14320.0,38.0,1.0
125010,12000.0,10.0,1.0,2.0,25404.0,64.0,1.0
919109,16000.0,9.0,1.0,0.0,60664.0,35.0,1.0
821700,15350.0,3.0,1.0,0.0,1561.0,23.0,1.0
1501112,13500.0,1.0,1.0,0.0,19440.0,18.0,1.0
192538,14000.0,2.0,1.0,0.0,2742.0,55.0,1.0
975549,12000.0,0.0,0.0,2.0,4854.0,30.0,1.0
123095,14575.0,5.0,0.0,0.0,6454.0,38.0,1.0
271946,3000.0,4.0,0.0,0.0,133.0,27.0,1.0
915005,8325.0,1.0,0.0,0.0,4299.0,26.0,1.0
634427,20400.0,2.0,1.0,0.0,7007.0,54.0,1.0
207781,8000.0,10.0,1.0,1.0,10360.0,55.0,1.0
1528028,17475.0,10.0,1.0,1.0,31271.0,33.0,1.0
816917,15000.0,5.0,0.0,0.0,25204.0,40.0,1.0
1502468,15000.0,6.0,0.0,0.0,1440.0,30.0,1.0
16204,21000.0,10.0,1.0,1.0,48288.0,64.0,1.0
43770,22000.0,2.0,1.0,0.0,18006.0,21.0,1.0
1073915,5400.0,6.0,1.0,2.0,3707.0,38.0,1.0
1585276,10000.0,10.0,1.0,2.0,13709.0,60.0,1.0
47718,15000.0,7.0,0.0,0.0,12995.0,30.0,1.0
238643,10000.0,4.0,0.0,0.0,9020.0,39.0,1.0
20665,8000.0,1.0,0.0,0.0,4554.0,36.0,1.0
906031,5000.0,6.0,1.0,0.0,7337.0,46.0,1.0
77216,28000.0,10.0,1.0,0.0,2507.0,49.0,1.0
118128,14350.0,7.0,1.0,2.0,1056.0,57.0,1.0
840802,18000.0,10.0,1.0,0.0,15591.0,29.0,1.0
486057,6000.0,0.0,0.0,0.0,3823.0,32.0,1.0
188438,10000.0,5.0,1.0,0.0,9478.0,48.0,1.0
411763,15000.0,2.0,1.0,0.0,8256.0,55.0,1.0
116379,12000.0,3.0,1.0,1.0,13162.0,33.0,1.0
926022,25000.0,10.0,1.0,2.0,99.0,41.0,1.0
200116,8000.0,2.0,0.0,0.0,2098.0,21.0,1.0
533288,14600.0,10.0,1.0,0.0,2707.0,66.0,1.0
182845,12000.0,0.0,0.0,0.0,30181.0,27.0,1.0
934895,11000.0,2.0,0.0,1.0,10908.0,28.0,1.0
439268,18025.0,5.0,0.0,0.0,3967.0,26.0,1.0
860799,2000.0,5.0,0.0,2.0,14418.0,40.0,1.0
116098,25000.0,0.0,1.0,3.0,8295.0,22.0,1.0
591861,9500.0,8.0,1.0,0.0,7350.0,44.0,1.0
1609458,10500.0,2.0,1.0,1.0,8322.0,22.0,1.0
188567,35000.0,6.0,1.0,0.0,47766.0,58.0,1.0
876810,21850.0,1.0,0.0,0.0,31782.0,25.0,1.0
336606,10000.0,10.0,1.0,1.0,9113.0,65.0,1.0
511751,11000.0,2.0,0.0,0.0,11107.0,28.0,1.0
222590,12500.0,2.0,1.0,2.0,3194.0,28.0,1.0
906805,23000.0,6.0,1.0,1.0,6051.0,47.0,1.0
1325831,20000.0,8.0,1.0,0.0,24846.0,36.0,1.0
1534171,15000.0,7.0,1.0,0.0,12119.0,59.0,1.0
329250,25325.0,10.0,0.0,0.0,50471.0,27.0,1.0
782236,5000.0,3.0,0.0,0.0,3038.0,34.0,1.0
1568612,18900.0,9.0,0.0,0.0,19920.0,38.0,1.0
81640,2000.0,10.0,1.0,0.0,2670.0,36.0,1.0
214116,10000.0,1.0,1.0,0.0,7749.0,50.0,1.0
245278,5025.0,0.0,1.0,0.0,3767.0,26.0,1.0
918886,16000.0,7.0,1.0,2.0,28599.0,32.0,1.0
1395607,13725.0,8.0,1.0,0.0,2803.0,42.0,1.0
920947,9900.0,10.0,1.0,1.0,16259.0,19.0,1.0
1350417,11200.0,10.0,1.0,0.0,3987.0,64.0,1.0
202257,12250.0,10.0,1.0,0.0,14997.0,39.0,1.0
381205,6400.0,4.0,0.0,1.0,4032.0,18.0,1.0
161134,12625.0,10.0,0.0,1.0,5935.0,31.0,1.0
95499,3000.0,0.0,0.0,0.0,493.0,27.0,1.0
853675,15000.0,0.0,0.0,0.0,12023.0,31.0,1.0
948690,27050.0,3.0,0.0,0.0,34446.0,28.0,1.0
829287,18225.0,7.0,0.0,0.0,17989.0,30.0,1.0
1503049,3000.0,2.0,1.0,0.0,4340.0,22.0,1.0
206073,14400.0,9.0,0.0,0.0,21754.0,40.0,1.0
1029343,15000.0,2.0,1.0,1.0,38.0,47.0,1.0
1644720,18000.0,0.0,0.0,1.0,16870.0,21.0,1.0
145798,18075.0,0.0,1.0,3.0,4348.0,34.0,1.0
954472,10000.0,3.0,0.0,0.0,16397.0,25.0,1.0
396404,5400.0,10.0,0.0,0.0,5764.0,45.0,1.0
1377116,16000.0,10.0,1.0,2.0,7487.0,31.0,1.0
628694,30000.0,6.0,1.0,0.0,16007.0,34.0,1.0
1010779,24000.0,9.0,0.0,0.0,17263.0,30.0,1.0
457882,15000.0,10.0,1.0,0.0,29266.0,43.0,1.0
103257,3000.0,6.0,0.0,0.0,3077.0,44.0,1.0
135539,28000.0,0.0,1.0,2.0,68996.0,52.0,1.0
1607904,30000.0,10.0,0.0,0.0,25723.0,40.0,1.0
274102,2400.0,3.0,0.0,0.0,3171.0,36.0,1.0
789743,16050.0,10.0,1.0,1.0,2891.0,22.0,1.0
270449,20000.0,2.0,0.0,3.0,15278.0,29.0,1.0
644659,12000.0,1.0,0.0,1.0,2215.0,23.0,1.0
362152,15000.0,10.0,1.0,1.0,26800.0,41.0,1.0
257960,15000.0,5.0,1.0,2.0,4476.0,41.0,1.0
79823,4200.0,0.0,0.0,1.0,3432.0,23.0,1.0
456966,5000.0,10.0,1.0,0.0,4803.0,54.0,1.0
123346,22575.0,5.0,1.0,2.0,26807.0,35.0,1.0
199585,5000.0,8.0,1.0,4.0,4915.0,43.0,1.0
1529728,7425.0,10.0,1.0,2.0,14657.0,40.0,1.0
137209,12000.0,0.0,1.0,1.0,831.0,20.0,1.0
834079,5000.0,10.0,1.0,1.0,9042.0,34.0,1.0
484793,12000.0,10.0,1.0,2.0,7221.0,48.0,1.0
47611,10000.0,0.0,0.0,2.0,14927.0,28.0,1.0
529715,30000.0,10.0,1.0,0.0,17820.0,50.0,1.0
666532,24000.0,8.0,1.0,2.0,49370.0,30.0,1.0
1055632,4200.0,5.0,1.0,2.0,2414.0,32.0,1.0
977037,12000.0,0.0,1.0,1.0,8015.0,41.0,1.0
3773,5000.0,10.0,1.0,0.0,34768.0,40.0,1.0
881765,2800.0,10.0,0.0,1.0,2847.0,50.0,1.0
95838,15000.0,10.0,1.0,1.0,28122.0,39.0,1.0
978080,8000.0,1.0,0.0,0.0,22354.0,30.0,1.0
1291277,10000.0,10.0,1.0,1.0,6364.0,22.0,1.0
1516151,6000.0,2.0,0.0,1.0,11207.0,36.0,1.0
483040,20000.0,2.0,0.0,0.0,9860.0,37.0,1.0
1427362,12000.0,10.0,0.0,2.0,98.0,50.0,1.0
680647,2000.0,2.0,0.0,0.0,2167.0,21.0,1.0
1017858,10300.0,3.0,0.0,0.0,4235.0,25.0,1.0
359892,21000.0,3.0,1.0,0.0,9547.0,45.0,1.0
1493233,19075.0,10.0,1.0,0.0,15132.0,48.0,1.0
211296,6000.0,10.0,1.0,2.0,14167.0,33.0,1.0
400433,17875.0,8.0,1.0,2.0,10353.0,43.0,1.0
107863,5600.0,10.0,0.0,0.0,2630.0,26.0,1.0
977140,7000.0,10.0,0.0,0.0,14069.0,23.0,1.0
1322236,26375.0,6.0,0.0,2.0,7931.0,33.0,1.0
499295,35000.0,2.0,0.0,0.0,32251.0,18.0,1.0
918185,8000.0,2.0,1.0,3.0,9893.0,37.0,1.0
210432,9500.0,5.0,0.0,0.0,8078.0,33.0,1.0
511430,23900.0,3.0,0.0,0.0,6948.0,34.0,1.0
377621,4000.0,10.0,1.0,0.0,11583.0,38.0,1.0
260241,20000.0,10.0,1.0,2.0,7211.0,19.0,1.0
862417,6000.0,10.0,0.0,2.0,4131.0,50.0,1.0
68602,5500.0,10.0,1.0,0.0,2370.0,36.0,1.0
972437,6000.0,3.0,1.0,2.0,14821.0,28.0,1.0
306944,18000.0,10.0,1.0,1.0,21329.0,42.0,1.0
221561,8500.0,0.0,1.0,0.0,8518.0,49.0,1.0
881855,11800.0,7.0,1.0,0.0,3204.0,52.0,1.0
355126,6000.0,10.0,1.0,2.0,17690.0,55.0,1.0
1141120,10000.0,6.0,1.0,0.0,3197.0,55.0,1.0
313877,5000.0,2.0,0.0,1.0,2826.0,26.0,1.0
129060,9500.0,10.0,0.0,0.0,6814.0,48.0,1.0
883007,15000.0,3.0,0.0,4.0,4855.0,31.0,1.0
980191,14000.0,3.0,1.0,0.0,27385.0,31.0,1.0
64588,14000.0,8.0,1.0,0.0,11080.0,61.0,1.0
919693,5000.0,2.0,0.0,0.0,9244.0,35.0,1.0
254163,7200.0,10.0,1.0,0.0,39507.0,53.0,1.0
447992,4000.0,10.0,1.0,0.0,34412.0,63.0,1.0
826889,10000.0,10.0,1.0,1.0,41186.0,28.0,1.0
232758,28000.0,0.0,1.0,1.0,30627.0,30.0,1.0
658039,10000.0,10.0,1.0,0.0,6058.0,55.0,1.0
196853,2000.0,2.0,1.0,0.0,4030.0,41.0,1.0
945487,11700.0,10.0,0.0,0.0,10525.0,27.0,1.0
1353035,8000.0,8.0,1.0,1.0,10857.0,59.0,1.0
1515716,5000.0,5.0,0.0,1.0,5271.0,34.0,1.0
72849,16800.0,10.0,0.0,0.0,15126.0,44.0,1.0
196807,18000.0,7.0,0.0,0.0,6365.0,34.0,1.0
127382,9800.0,4.0,1.0,0.0,6967.0,31.0,1.0
47567,11975.0,4.0,1.0,2.0,8849.0,30.0,1.0
533756,35000.0,8.0,1.0,0.0,35649.0,61.0,1.0
985013,20000.0,10.0,0.0,1.0,13169.0,34.0,1.0
179863,19500.0,3.0,0.0,0.0,20523.0,31.0,1.0
403338,8000.0,6.0,1.0,0.0,718.0,28.0,1.0
229624,11000.0,7.0,1.0,1.0,18367.0,31.0,1.0
184341,10000.0,0.0,0.0,0.0,2608.0,25.0,1.0
1100474,20000.0,2.0,1.0,0.0,28540.0,27.0,1.0
846819,12000.0,10.0,1.0,2.0,31499.0,41.0,1.0
271760,3000.0,1.0,0.0,1.0,0.0,36.0,1.0
1560728,23150.0,8.0,1.0,2.0,27023.0,31.0,1.0
1597579,10000.0,8.0,1.0,4.0,5420.0,58.0,1.0
808633,9000.0,10.0,1.0,2.0,4180.0,57.0,1.0
620083,25000.0,0.0,0.0,0.0,4752.0,25.0,1.0
638624,9000.0,7.0,0.0,1.0,14062.0,35.0,1.0
68537,10000.0,10.0,1.0,0.0,6282.0,30.0,1.0
1534570,8400.0,4.0,1.0,1.0,5460.0,51.0,1.0
1074472,28000.0,5.0,1.0,0.0,33132.0,51.0,1.0
14545,12000.0,10.0,1.0,0.0,38692.0,66.0,1.0
244314,12300.0,5.0,1.0,0.0,11749.0,30.0,1.0
672706,35000.0,10.0,1.0,0.0,42562.0,38.0,1.0
1522602,12400.0,5.0,1.0,0.0,5451.0,24.0,1.0
1633218,8000.0,10.0,0.0,0.0,15093.0,33.0,1.0
99536,10425.0,10.0,1.0,0.0,5944.0,25.0,1.0
281811,28000.0,2.0,1.0,0.0,48623.0,45.0,1.0
891324,35000.0,10.0,1.0,0.0,71211.0,45.0,1.0
624062,12000.0,10.0,0.0,0.0,9774.0,18.0,1.0
72975,4000.0,10.0,0.0,1.0,3353.0,46.0,1.0
1389912,35000.0,10.0,1.0,0.0,35880.0,49.0,1.0
1437635,15000.0,6.0,0.0,3.0,38100.0,41.0,1.0
25860,10000.0,1.0,0.0,0.0,12271.0,32.0,1.0
861365,10975.0,10.0,1.0,0.0,14751.0,61.0,1.0
959092,6500.0,9.0,1.0,1.0,5804.0,61.0,1.0
826735,11750.0,9.0,0.0,0.0,4963.0,37.0,1.0
849583,16000.0,4.0,1.0,0.0,9291.0,57.0,1.0
113747,10000.0,0.0,0.0,1.0,7806.0,27.0,1.0
1185355,21000.0,2.0,1.0,0.0,23681.0,34.0,1.0
180810,26000.0,2.0,1.0,3.0,15219.0,26.0,1.0
512349,10000.0,0.0,0.0,0.0,9156.0,32.0,1.0
168042,12000.0,10.0,0.0,1.0,18515.0,34.0,1.0
47378,8000.0,1.0,0.0,3.0,4579.0,33.0,1.0
198302,5000.0,9.0,0.0,0.0,2172.0,32.0,1.0
494867,4000.0,7.0,0.0,0.0,5561.0,43.0,1.0
309466,16000.0,3.0,1.0,2.0,2540.0,27.0,1.0
1472713,28000.0,7.0,1.0,0.0,4958.0,24.0,1.0
117452,10000.0,10.0,1.0,2.0,2369.0,52.0,1.0
255580,12000.0,2.0,1.0,0.0,23247.0,41.0,1.0
856620,15000.0,9.0,1.0,0.0,14883.0,23.0,1.0
608439,5000.0,1.0,1.0,0.0,7924.0,35.0,1.0
1481425,8400.0,10.0,1.0,1.0,20709.0,20.0,1.0
